source,year,Tweets_cleaned,Cluster_labels,month,day_of_week,vectors
cnnhealth,2012,prepared vacation,1,12,1,"[0.28731825947761536, -0.28241708874702454, -0.011123256757855415, -0.20635046064853668, -0.16046394407749176, 0.0011647887295112014, 0.7883252501487732, -0.42948347330093384, -0.9478636384010315, 0.7893293499946594, 0.7986801862716675, 0.9922731518745422, -0.38326123356819153, -0.5716772675514221, -0.008585951291024685, 0.09703008830547333, -0.11984217911958694, 0.3571999669075012, -0.9824349880218506, 0.40559321641921997, -0.17975084483623505, -0.49652764201164246, 0.248195081949234, 0.3585728406906128, -0.4820931851863861, -0.6717767119407654, 0.2639774978160858, 0.8684004545211792, 0.3317268192768097, -1.163230299949646]"
cnnhealth,2012,understanding stage grief,1,12,1,"[0.9001850485801697, 0.9925615787506104, 1.158463954925537, -0.358518123626709, 0.0242110937833786, -0.6477442979812622, 2.422713279724121, -1.2259328365325928, -1.597646951675415, 3.464089870452881, 1.2264231443405151, 1.971638560295105, -0.25042474269866943, -1.19740891456604, 0.49339407682418823, -1.497461199760437, -0.8249026536941528, 2.2213521003723145, -1.2471039295196533, 0.7390491962432861, 1.900673270225525, -0.16997230052947998, -0.5168867111206055, 0.7861509919166565, 0.3378521502017975, -0.9447361826896667, 1.954329490661621, 2.384460210800171, 2.5624806880950928, -3.554658889770508]"
cnnhealth,2012,kid heal tragedy,5,12,1,"[0.13316769897937775, -1.0865362882614136, 0.8730742931365967, -0.1415749192237854, 0.22972281277179718, 1.061121940612793, 0.3384898602962494, 0.9779527187347412, -1.0374538898468018, -0.867191731929779, 1.1096686124801636, 0.10112402588129044, 0.315660685300827, -0.5493655800819397, 0.043272409588098526, -0.6485326886177063, 0.7358211874961853, 0.3290546238422394, -1.0646580457687378, 0.3005046546459198, -1.194152593612671, -0.3543623685836792, 0.37798574566841125, 1.9608197212219238, 0.6360974311828613, 1.3639065027236938, -0.8749063014984131, -0.9198958873748779, 0.11168458312749863, -0.6829330325126648]"
cnnhealth,2012,brain model build humanlike robot,1,12,1,"[-0.3024960160255432, -0.8732380270957947, 0.4568665325641632, 0.2631600797176361, 0.37430787086486816, 0.8889056444168091, -0.1686665415763855, 1.2121130228042603, -1.346224069595337, -1.0159070491790771, 1.6829135417938232, 0.8044722676277161, 0.23057173192501068, -0.5766950845718384, -0.5789341330528259, -0.1620212346315384, 0.8809019923210144, -0.8327749371528625, -0.9995660185813904, -0.5287125110626221, -0.6435635685920715, 0.10130061954259872, 0.36177343130111694, 1.9694410562515259, 1.4458099603652954, 1.9544472694396973, -1.3580451011657715, -0.4591549336910248, 0.35991373658180237, -0.9549837112426758]"
cnnhealth,2012,child big tv,1,12,1,"[0.7190628051757812, -1.0262738466262817, 0.2608361542224884, -0.20218265056610107, 0.6485100984573364, 0.4346717596054077, 1.420020580291748, 0.30609092116355896, -0.1974601149559021, -0.018849307671189308, 0.5783690810203552, 1.0108240842819214, 0.24211843311786652, -0.9432372450828552, -0.06902650743722916, -0.4510643482208252, 0.994549036026001, 0.4620787501335144, -1.1502127647399902, 0.8562571406364441, -0.5513271689414978, 0.14129729568958282, 0.7715144157409668, 1.0007342100143433, 0.2929644286632538, -0.13686077296733856, 0.8130457401275635, -0.02205035462975502, 0.19752559065818787, -0.6344727277755737]"
cnnhealth,2012,decision state insurance marketplace,1,12,0,"[0.582811176776886, -0.9817898273468018, -0.4486543834209442, -0.13455303013324738, 0.2846694588661194, 0.2163878232240677, 1.1516772508621216, -0.10591834783554077, -0.15872932970523834, 0.03861898183822632, 1.0147016048431396, 1.4484291076660156, -0.23056660592556, -1.1195517778396606, -0.6400780081748962, 0.08341187238693237, 0.32180124521255493, -0.38392192125320435, -0.9351338744163513, 0.05782826989889145, -0.2775530517101288, -0.2050851285457611, 0.5224434733390808, 0.7313581109046936, 0.09597576409578323, -0.5666577816009521, 0.5144514441490173, 0.7230165600776672, 0.14298409223556519, -0.992838978767395]"
cnnhealth,2012,support crucial kid trauma,5,12,0,"[-0.14635036885738373, -0.9362735152244568, 0.7349125146865845, -0.054286450147628784, -0.04637158662080765, 0.9215751886367798, 0.2184981405735016, 0.5952888131141663, -1.1815179586410522, -0.5401293635368347, 1.1423707008361816, 0.14170527458190918, -0.06755352765321732, -0.42410823702812195, -0.17163626849651337, -0.32089799642562866, 0.3621838092803955, 0.43184351921081543, -1.0106598138809204, 0.45627495646476746, -0.974176287651062, -0.5947086215019226, 0.2869824469089508, 1.827209234237671, 0.10029744356870651, 1.3023101091384888, -0.7820345759391785, -0.9573571085929871, -0.05037054046988487, -0.9446235299110413]"
cnnhealth,2012,fiscal cliff worry mother autistic son,1,12,0,"[0.814386785030365, -0.9779472351074219, 0.07211621105670929, -0.3822857141494751, 0.4730563163757324, -0.3729395866394043, 1.755761742591858, 0.3888292908668518, -0.10816455632448196, 0.25811484456062317, 0.46081194281578064, 1.2685167789459229, 0.13390156626701355, -1.388153314590454, 0.05507674068212509, -0.3188527524471283, 1.2803529500961304, 0.5455240607261658, -1.6011757850646973, 0.761645495891571, -0.30377358198165894, -0.22285130620002747, 1.251376748085022, 1.3503494262695312, -0.00457555428147316, -0.5698471665382385, 0.7105560898780823, 0.9294745922088623, -0.25277161598205566, -0.3160860240459442]"
cnnhealth,2012,amnesia victim feel like ghost,1,12,0,"[1.0302029848098755, 0.13759176433086395, 0.12234290689229965, -0.4991353452205658, 0.3082045316696167, -0.17725880444049835, 1.3327150344848633, -0.40065672993659973, -0.36648184061050415, 1.6007462739944458, 0.17675147950649261, 1.2081356048583984, -0.3159763216972351, -1.074125051498413, 0.00466885045170784, -0.6960585117340088, -0.1024404913187027, 0.9116254448890686, -0.9573208093643188, 0.8149669766426086, 0.26532062888145447, -0.24859046936035156, 0.506276547908783, 0.5541161298751831, -0.2945910096168518, -0.9319015741348267, 1.2650343179702759, 1.0864982604980469, 1.0803883075714111, -1.5551707744598389]"
cnnhealth,2012,peanut butter garlic bread back school plate,1,12,6,"[-0.04809504747390747, -1.588405966758728, 0.38224470615386963, 0.0062563661485910416, 0.030804364010691643, 1.1699132919311523, 0.6511456370353699, 0.5098694562911987, -0.9838894009590149, -0.7901661992073059, 1.23562490940094, -0.11187668889760971, -0.24709536135196686, -0.3723509907722473, -0.24220503866672516, 0.2572005093097687, 0.15208089351654053, -0.2951129376888275, -1.0972506999969482, 0.16670256853103638, -1.3506239652633667, -0.8605586886405945, 0.7553658485412598, 2.015352487564087, -0.03849843516945839, 1.3123600482940674, -0.5032508969306946, -1.4383310079574585, -0.09876945614814758, -0.9967363476753235]"
cnnhealth,2012,ouch holiday hazardous,1,12,6,"[0.4218975901603699, -1.2596418857574463, 0.17070375382900238, -0.40554940700531006, 1.0233367681503296, 0.9448216557502747, 0.6397062540054321, 1.5822696685791016, -0.5415896773338318, -0.5198455452919006, 0.75467848777771, 0.4796352684497833, 0.4157336950302124, -1.0398215055465698, 0.137406587600708, -0.3041176199913025, 0.9690218567848206, -0.2164524346590042, -1.6923257112503052, 0.08692529797554016, -1.6550354957580566, -0.6819396615028381, 0.48216143250465393, 2.2701966762542725, 0.07931239902973175, 1.5289703607559204, -0.5264838933944702, -1.0545605421066284, 0.2639409601688385, -0.23992820084095]"
cnnhealth,2012,suicide cause straightforward,1,12,6,"[-0.19509126245975494, -1.2066768407821655, 0.4124268889427185, -0.5338983535766602, 0.34541749954223633, 0.8240752816200256, 0.15177971124649048, 1.763561487197876, -0.703526496887207, -0.8565494418144226, 1.536446213722229, 0.27518197894096375, 0.6600768566131592, -0.8101820349693298, -0.4855385720729828, -0.6245295405387878, 0.6550671458244324, -0.5515778064727783, -1.3625385761260986, 0.03483625501394272, -1.2682462930679321, -0.18936321139335632, 0.5296623110771179, 2.6301703453063965, 0.5181862711906433, 1.4261184930801392, -0.6187269687652588, -0.6418672800064087, -0.06434183567762375, -0.9718685746192932]"
cnnhealth,2012,sickle cell wont let disease define,1,12,5,"[0.8810447454452515, -0.3997259736061096, 0.11497454345226288, -0.15641599893569946, 0.3457852005958557, 0.4184390604496002, 1.2383426427841187, -0.07274455577135086, -0.4189501702785492, 0.25458061695098877, 0.2640974223613739, 0.7234178781509399, 0.21961377561092377, -1.1132264137268066, 0.26641008257865906, -0.04132805019617081, 0.8802798986434937, 0.6952541470527649, -1.3797954320907593, 0.3690723776817322, -0.6061275601387024, -0.37479162216186523, 0.3825129568576813, 1.1060450077056885, 0.14288048446178436, -0.0005837720236741006, 0.2908138036727905, -0.05960804969072342, 0.3165585994720459, -0.4802135229110718]"
cnnhealth,2012,prescription drug orphan child eastern kentucky,6,12,5,"[0.19339534640312195, 0.9206859469413757, 1.1697639226913452, 0.1648968905210495, -0.1899617314338684, -0.8856614828109741, 2.4847915172576904, -1.5489031076431274, -2.7001755237579346, 3.4624080657958984, 2.2730042934417725, 1.7946736812591553, -0.21223309636116028, -0.39281150698661804, 0.1841486692428589, -1.1795859336853027, -1.1062824726104736, 2.723330497741699, -1.0874804258346558, 1.155980110168457, 2.236947536468506, -0.4279363453388214, -0.9103144407272339, 1.1109360456466675, 0.013316255994141102, -1.3433427810668945, 1.5167741775512695, 2.3213131427764893, 2.744187831878662, -4.287448883056641]"
cnnhealth,2012,scrutiny legionnaire death,1,12,5,"[-0.20617595314979553, -1.0275306701660156, 0.008173906244337559, 0.1053490936756134, 0.12465884536504745, 0.4472249150276184, -0.036037344485521317, 0.6914556622505188, -1.1885480880737305, -0.8648641705513, 1.3202404975891113, 0.8292081356048584, 0.11888125538825989, -0.5885084867477417, -0.5030854344367981, 0.308801531791687, 0.43154177069664, -0.26608791947364807, -1.4216077327728271, 0.14278115332126617, -0.6049104332923889, -0.026083804666996002, 0.44497326016426086, 1.6204959154129028, 0.5686744451522827, 0.8948659896850586, -0.789202868938446, -0.25286921858787537, -0.20687368512153625, -0.78662109375]"
cnnhealth,2012,safe cosmetic,1,12,4,"[0.1270315796136856, -1.0686455965042114, 0.6019913554191589, -0.15539295971393585, 0.5829653143882751, 0.6934230923652649, 0.3429672122001648, 0.946918785572052, -0.8862250447273254, -0.8030927777290344, 1.1645642518997192, 0.16139477491378784, -0.13314954936504364, -0.566433846950531, -0.4463377892971039, -0.3674035370349884, 0.2632608413696289, -0.4930934011936188, -1.1650010347366333, -0.01498693972826004, -1.0175362825393677, -0.5176359415054321, 0.4983266592025757, 1.6392420530319214, 0.13024547696113586, 1.4113221168518066, -0.9145213961601257, -0.5381069183349609, 0.06075669452548027, -1.0388802289962769]"
cnnhealth,2012,obesity top global crisis list,1,12,4,"[0.0767039880156517, -1.1323806047439575, 0.26187336444854736, 0.019401894882321358, 0.7113704681396484, 0.4702354669570923, 0.5246540307998657, 0.9331115484237671, -0.577824592590332, -0.7481428384780884, 1.0388036966323853, 0.6213780045509338, 0.3327241539955139, -0.6990087628364563, -0.4376886785030365, -0.15223512053489685, 0.49080532789230347, -0.5708860158920288, -1.1293853521347046, -0.11929298937320709, -0.603797197341919, -0.13218839466571808, 0.5119996666908264, 1.8365919589996338, 0.4637009799480438, 1.0484551191329956, -0.5003408789634705, -0.5083025097846985, -0.011300522834062576, -0.9758193492889404]"
cnnhealth,2012,loneliness link dementia,4,12,4,"[0.5472277402877808, -0.3987427353858948, 0.536411464214325, -0.20296940207481384, 0.29604846239089966, 0.29131901264190674, 1.0732804536819458, 0.17303034663200378, -0.3792089521884918, 0.5593438148498535, 0.5730211138725281, 0.5539065003395081, 0.003248354187235236, -0.5196003913879395, -0.129607692360878, -0.4767404794692993, 0.19793494045734406, 0.6537277102470398, -0.7560259699821472, 0.3682401180267334, 0.05229949206113815, -0.06945259124040604, 0.41837212443351746, 0.5737106800079346, 0.2242964804172516, 0.19225364923477173, 0.4238790273666382, 0.23973986506462097, 0.4883747696876526, -1.1345597505569458]"
cnnhealth,2012,inlaws hurt marriage,1,12,4,"[0.5949071645736694, -0.5547229051589966, -0.017881931737065315, -0.06904090195894241, 0.2593349516391754, 0.052824102342128754, 0.8598397970199585, -0.3268870413303375, -0.7995623350143433, 0.7272262573242188, 0.6095052361488342, 0.9587909579277039, -0.5124383568763733, -0.5043900012969971, -0.09177125990390778, -0.1301177740097046, -0.20914101600646973, 0.810185432434082, -0.8301162719726562, 0.6211922764778137, 0.20118996500968933, -0.6536784172058105, 0.245391845703125, 0.4143871068954468, -0.2623346149921417, -0.5315878987312317, 0.3783906102180481, 0.40315285325050354, 0.4409171938896179, -1.3232636451721191]"
cnnhealth,2012,california gov jerry brown treat prostate cancer,2,12,3,"[0.5089489221572876, -0.6559786200523376, 0.05658242478966713, -0.12465666979551315, 0.5001943111419678, 0.38320332765579224, 0.6564984321594238, 0.685113251209259, -0.8698797821998596, -0.02077307365834713, 1.163253903388977, 0.5232279896736145, -0.16672201454639435, -0.3043431043624878, -0.4833615720272064, -0.2854083180427551, -0.19689488410949707, -0.04045155271887779, -1.1678019762039185, 0.2465393990278244, -0.48863863945007324, -0.7483993768692017, 0.34495413303375244, 1.1492878198623657, -0.23502875864505768, 0.8763331174850464, -0.48675528168678284, 0.09062149375677109, 0.4253823459148407, -1.0725017786026]"
cnnhealth,2012,urge keep kid smoke,5,12,3,"[-0.622853696346283, -0.9993258714675903, 1.5150914192199707, 0.05777973309159279, -0.39858153462409973, 1.2783550024032593, 0.41435104608535767, 0.7159464955329895, -1.649355411529541, -0.8863065242767334, 1.6477583646774292, -0.43702974915504456, 0.21823273599147797, -0.09399119019508362, 0.09225863963365555, -0.6854579448699951, 0.4304555654525757, 0.520072877407074, -1.0365854501724243, 0.2034737914800644, -1.135418176651001, -0.30446839332580566, 0.4290367662906647, 2.198007345199585, 0.6599875688552856, 1.5550538301467896, -0.7995929718017578, -1.1689540147781372, -0.048422787338495255, -1.2788264751434326]"
cnnhealth,2012,different holiday trip guilt trip,1,12,3,"[-0.033091817051172256, -1.231428861618042, 1.5078787803649902, 0.18988147377967834, 1.041281819343567, 1.253504753112793, 1.3747036457061768, -2.3309078216552734, -0.31801867485046387, 0.36636561155319214, 1.975135087966919, 0.8579452633857727, 0.27556312084198, 1.0307679176330566, -0.5464598536491394, -0.1609259694814682, 2.3121511936187744, 0.15088902413845062, -0.17220555245876312, 0.2234833836555481, 0.5341191291809082, 0.8960107564926147, 1.6477006673812866, 0.8273720741271973, 1.2295228242874146, -0.5650410652160645, 1.0095173120498657, -0.17463339865207672, -0.6391677260398865, -2.144954204559326]"
cnnhealth,2012,another sandy legacy home mold,1,12,3,"[0.0037066673394292593, -0.19505606591701508, 0.010862542316317558, -0.39239048957824707, -0.25324586033821106, 0.012030908837914467, 0.21645274758338928, -0.2551272213459015, -1.2771177291870117, 0.9642804861068726, 0.9300785660743713, 0.7570706009864807, -0.4992613196372986, -0.2846677303314209, 0.1511920839548111, 0.02927035093307495, -0.41165071725845337, 0.5412676334381104, -1.0630651712417603, 0.3270413279533386, -0.07898958772420883, -0.3361664116382599, 0.30165284872055054, 0.9577046036720276, -0.5747581124305725, -0.1774456799030304, -0.19713784754276276, 0.5743218660354614, 0.5801780819892883, -1.2539763450622559]"
cnnhealth,2012,caregiver life rerouted yet enrich age parent,1,12,2,"[-0.35946589708328247, -0.3069050908088684, -0.25577041506767273, -0.2524743378162384, -0.12865011394023895, -0.0691366121172905, 0.44556960463523865, -0.2856003940105438, -1.4549806118011475, 0.47812291979789734, 1.2747150659561157, 0.5541692972183228, -0.6832588911056519, 0.07900223135948181, -0.07170838862657547, 0.047290243208408356, -0.6674812436103821, 0.47202950716018677, -1.0533121824264526, 0.501752495765686, 0.013087731786072254, -0.6945567727088928, 0.18338558077812195, 0.4519706964492798, -0.9340535402297974, 0.03476254642009735, -0.4747476279735565, 1.1309444904327393, 0.29927271604537964, -1.640331745147705]"
cnnhealth,2012,give hearthealthy gift,1,12,2,"[-0.3006765842437744, -1.0347962379455566, 0.3968718945980072, 0.15392154455184937, 0.06910353153944016, 0.35880017280578613, 0.7192161679267883, -0.10261305421590805, -0.8892257809638977, -0.6371496915817261, 1.1903932094573975, 0.29451343417167664, -0.29408055543899536, -0.09346640855073929, -0.3979140818119049, -0.18455681204795837, -0.1605004519224167, 0.117899090051651, -0.6320915222167969, 0.5595329999923706, -0.4252772629261017, -0.5572283864021301, 0.28211894631385803, 1.5327064990997314, 0.18431244790554047, 0.4341431260108948, -0.3685070872306824, -0.183277428150177, -0.0009496535058133304, -1.1074550151824951]"
